onset	duration	trial_type	response_time	sample	value
1.7675781250	n/a	UncuedWalking	n/a	905.0000000000	200
2.4042968750	n/a	UncuedWalking	n/a	1231.0000000000	100
3.0644531250	n/a	UncuedWalking	n/a	1569.0000000000	200
3.7070312500	n/a	UncuedWalking	n/a	1898.0000000000	100
4.3808593750	n/a	UncuedWalking	n/a	2243.0000000000	200
5.0117187500	n/a	UncuedWalking	n/a	2566.0000000000	100
5.6835937500	n/a	UncuedWalking	n/a	2910.0000000000	200
6.3242187500	n/a	UncuedWalking	n/a	3238.0000000000	100
7.0136718750	n/a	UncuedWalking	n/a	3591.0000000000	200
7.6367187500	n/a	UncuedWalking	n/a	3910.0000000000	100
8.3066406250	n/a	UncuedWalking	n/a	4253.0000000000	200
8.9160156250	n/a	UncuedWalking	n/a	4565.0000000000	100
9.5800781250	n/a	UncuedWalking	n/a	4905.0000000000	200
10.2226562500	n/a	UncuedWalking	n/a	5234.0000000000	100
10.8964843750	n/a	UncuedWalking	n/a	5579.0000000000	200
11.5390625000	n/a	UncuedWalking	n/a	5908.0000000000	100
12.2187500000	n/a	UncuedWalking	n/a	6256.0000000000	200
12.8378906250	n/a	UncuedWalking	n/a	6573.0000000000	100
13.5371093750	n/a	UncuedWalking	n/a	6931.0000000000	200
14.1582031250	n/a	UncuedWalking	n/a	7249.0000000000	100
14.8203125000	n/a	UncuedWalking	n/a	7588.0000000000	200
15.4511718750	n/a	UncuedWalking	n/a	7911.0000000000	100
16.1113281250	n/a	UncuedWalking	n/a	8249.0000000000	200
16.7246093750	n/a	UncuedWalking	n/a	8563.0000000000	100
17.4082031250	n/a	UncuedWalking	n/a	8913.0000000000	200
18.0332031250	n/a	UncuedWalking	n/a	9233.0000000000	100
18.6992187500	n/a	UncuedWalking	n/a	9574.0000000000	200
19.3300781250	n/a	UncuedWalking	n/a	9897.0000000000	100
20.0000000000	n/a	UncuedWalking	n/a	10240.0000000000	200
20.6328125000	n/a	UncuedWalking	n/a	10564.0000000000	100
21.3125000000	n/a	UncuedWalking	n/a	10912.0000000000	200
21.9257812500	n/a	UncuedWalking	n/a	11226.0000000000	100
22.5800781250	n/a	UncuedWalking	n/a	11561.0000000000	200
23.2011718750	n/a	UncuedWalking	n/a	11879.0000000000	100
23.8906250000	n/a	UncuedWalking	n/a	12232.0000000000	200
24.4960937500	n/a	UncuedWalking	n/a	12542.0000000000	100
25.1679687500	n/a	UncuedWalking	n/a	12886.0000000000	200
25.7773437500	n/a	PreferredCadence	n/a	13198.0000000000	114
